,ECON,MUSC,BEO,PHP,APMA,MDVL,EDUC,PLME,GRMN,TAPS,PRSN,MED,CSCI,CLAS,GREK,AFRI,MPA,UNIV,ETHN,LATN,HMAN,POBS,ARCH,ARTS,HEBR,MATH,DATA,NEUR,SLAV,LANG,SAST,EGYT,BIOL,GNSS,PHIL,IAPA,ENGL,MES,ENGN,COLT,HIST,HIAA,SANS,FREN,ANTH,HNDI,KREA,RELS,CZCH,EEPS,SOC,COST,URBN,EINT,ARAB,JUDS,SWED,SIGN,STS,RUSS,PHYS,EAST,LITR,ASYR,YORU,LACA,VISA,HISP,ITAL,POLS,MGRK,CHEM,EMOW,MCM,CLPS,ENVS,TKSH,JAPN,AMST,CHIN
SLAV,0.15223853779382204,0.22747466262619667,0.2984895010789235,0.2185904204756292,0.1783723388473655,0.2647341325258215,0.2636770562284851,0.22429582670641443,0.251608538762888,0.22939014426626575,0.28037543180916047,0.216071780025959,0.1813672613526942,0.20386109577070566,0.22755064830158112,0.19691451471241206,0.16551213980807614,0.2016799514181912,0.2020769374859002,0.24069409602218203,0.2130979451185633,0.22944339774238567,0.21945451800498406,0.27849703033765155,0.22330918266541427,0.14861962348081623,0.1757366054225713,0.24238883909315634,0.4858292378485203,0.1991542023089197,0.14745620194645154,0.24724310470951927,0.24102983556670743,0.19032020632846233,0.1739332047345427,0.19742663258390772,0.2066220053551611,0.17096375217217774,0.18987819918023408,0.19591119716180458,0.1961269327166683,0.1996062091519043,0.2955376938399341,0.20731307290908363,0.23736122402792367,0.23324602444966633,0.22607867150670952,0.19125820292147244,0.16845157773544392,0.18575812915583984,0.2153823786140539,0.19384881169362753,0.17155493265017868,0.2577500715851784,0.2434035437181592,0.17202185612620302,0.26757824545105297,0.19388979896903039,0.24340284555607164,0.2697361322176276,0.15716044270123045,0.16377077794459183,0.18994297762487636,0.22166972436631718,0.2764109985695945,0.25313608575230223,0.21690455519094848,0.24749180257809583,0.22624999989803213,0.18075388505616607,0.24478239392240841,0.2280022988356102,0.26304302041729294,0.20666203032297709,0.19787063748208863,0.18977303489569633,0.22364057679660618,0.20767874953647456,0.23606107680178764,0.22198276259448557
LANG,0.17105293255013868,0.23473294110778994,0.2141772518555323,0.2806383306314253,0.18789463520930835,0.06461258127092148,0.3696690459318202,0.24482375010848045,0.2982833977374766,0.28608491748881837,0.4258352319399516,0.25410515293478964,0.25470408541935213,0.22089623695328123,0.23742795921862125,0.2714470195303845,0.2569830123335123,0.2902460017551978,0.263297553129849,0.301992131355736,0.1810369626218353,0.2893272327631712,0.12906531470042526,0.10080184790616237,0.3662019330594275,0.13353077160674287,0.25537361900011696,0.26860955496055955,0.19915417043699157,0.5876015822092692,0.28106403741098585,0.24144383633716238,0.26849737419926245,0.2555541711357924,0.19408554469545683,0.29186214072008926,0.28728061195995125,0.27660976709531887,0.20950052327638077,0.22006279442252386,0.25014661647961123,0.27603338541168915,0.2860403180950218,0.2571600518292851,0.28684140193379587,0.33320791920026144,0.290079216990206,0.234032433403998,0.324475737909476,0.22837760834585105,0.275774768109505,0.2706405585286794,0.28850108534097674,0.45262332260608673,0.4184660431411531,0.20125256747835213,0.4039022972186406,0.44485228061676024,0.06736009920714423,0.3121058918874372,0.13043287545442578,0.34916849496463936,0.29054857489687425,0.28512398877905476,0.5257117549578348,0.11776281414458002,0.2844236225321673,0.35329183597456326,0.22692138747049448,0.2251548183661904,0.44645749727884926,0.16817541106366643,0.05924786475176612,0.17991522662499446,0.2922209452724818,0.2899216978795945,0.4154018983244896,0.3098785291115443,0.25474103858383995,0.3980772786197208
SAST,0.2041698340242438,0.21160989000816785,0.17896858443106925,0.24378869710345205,0.15733347038593007,0.026615189719970133,0.2866215921245662,0.27783830570323126,0.23011266639722244,0.22838349296711385,0.21869250883658722,0.25521040452378135,0.1828028963397393,0.24376373340634686,0.1687154048455081,0.27539793521576345,0.2541315584709602,0.2687203888914415,0.23401234929963033,0.17540394460250225,0.19015644452629035,0.2194160665016222,0.13178768409096508,0.07831129909359982,0.2597378148209481,0.14389293642817427,0.1923843804281205,0.22616909622792974,0.14745617963905847,0.28106401967150824,0.45795463770627975,0.20470082907316586,0.24398735028766047,0.29849451851959413,0.2551468054285007,0.30284895892830155,0.2512857804598243,0.3067181769530384,0.19104682182076188,0.221966511223839,0.2783147923748292,0.29191715034474164,0.23168004401737735,0.200287143404906,0.29008332107066015,0.1893930671470506,0.15090042067736031,0.2943677981574164,0.24732435308396813,0.24171148662829176,0.284513880294021,0.3394958488872183,0.2950783743390015,0.2070036461310727,0.27707159607892945,0.23199445116038006,0.22943864549909318,0.2477404988237789,0.05388397104356305,0.24777017314253108,0.1246877138090453,0.3723856718944652,0.22305906529996603,0.22930747033318594,0.3062668258235568,0.08162443634295741,0.2424133579183069,0.23344400502717147,0.1826670690897627,0.2761658280884393,0.2952030267034258,0.1873401545101636,0.023201275823105657,0.1803124840926609,0.263071700516943,0.312189319861584,0.32766860063586917,0.2218278530985117,0.23479115803309555,0.2285137452964424
EGYT,0.14646354926988917,0.21592786025683852,0.18500340591805678,0.18959410604185167,0.1975750695091001,0.12778007143545742,0.22474732522480725,0.22333455165304864,0.27207266634962124,0.20643635504112656,0.3492503387646543,0.1880829314761892,0.18290859630352327,0.2709313484537277,0.27281450583622147,0.22352413675410446,0.13527242642788526,0.16654007529529433,0.18015243436832587,0.31209403259886637,0.18168260409247622,0.2145203836952957,0.17626124159579418,0.12102018420118837,0.35478115604362553,0.19632465436293525,0.17253251594956964,0.19009900841420183,0.24724309105012152,0.24144386293159592,0.20470084210059472,0.39563161757454945,0.20196974836307682,0.21302657847841963,0.202016264477085,0.19395406934462597,0.25831633549887245,0.23488198640933705,0.18061386858794284,0.23091424666904098,0.22355409784629862,0.26008992428327665,0.333935239041845,0.244269255513791,0.239578547669101,0.31016734379033245,0.23455145892997584,0.2332453056771964,0.22276446929511926,0.21783046182919485,0.18146546233672267,0.21675467302729548,0.18011907673596095,0.2531132970470935,0.3450408310163766,0.20533551406589579,0.3057725029066205,0.26887303025772175,0.12722060172163766,0.30580939049126976,0.15992797005242512,0.2620940951540736,0.22884502244091387,0.34168657291835797,0.32468327548768783,0.13990216020571314,0.22706773294054944,0.24996327459365317,0.2261482939670364,0.17467503813141044,0.2983212259908517,0.20147303935863972,0.11797046542245272,0.16394124341021044,0.19183523244450265,0.17419382592751867,0.28725176411292824,0.23844448306287327,0.21708926290698904,0.25691177441538976
BIOL,0.2262486242881929,0.23616819395965324,0.27566315585046736,0.34152622492334234,0.2674578928822524,0.11978357083106349,0.3093285215287141,0.34913664466035,0.22633525880486244,0.2594924188570126,0.264248508903047,0.37670534384221166,0.2826321896194962,0.19833281428319266,0.18248189825240477,0.2365974357442562,0.24533536344394943,0.25254940570421824,0.19980202337425665,0.1935064083637402,0.198213223677331,0.21987760572877943,0.17074338401933253,0.16144629217974774,0.24247717468312938,0.20104036917351448,0.3116154999903685,0.3753120621559345,0.2410298384745984,0.26849738731752476,0.2439873584663327,0.20196975083752544,0.40858807824246735,0.2462189598485496,0.21325274681010276,0.2709765385201708,0.23118997915463788,0.22121405150609513,0.2943853077883535,0.18676430722046053,0.21852354459570275,0.24450153577711622,0.1993816404443929,0.20424574568950635,0.27600058357803015,0.19066452637417325,0.20796422578183654,0.2069393274056796,0.2121394610899146,0.3068227955030217,0.2824892626442055,0.2536147479401051,0.25503436840489646,0.24137151772861257,0.23915543160771535,0.18393416973588006,0.24538177503016564,0.2720115874697446,0.1377096191624224,0.22841261619004072,0.21566232548096353,0.24034343109001008,0.23207019082677363,0.2153027560832463,0.28112223366167205,0.15143437735250334,0.2826675127099161,0.2317309030473428,0.18870742447996655,0.23123227805982324,0.3129692300650026,0.3022633431182422,0.11540396689042692,0.19627857472447394,0.30951242581018795,0.31219253681187936,0.2647283733529765,0.22550911609320518,0.2378196987045308,0.2340342405695849
GNSS,0.2374001552719725,0.21506003224993378,0.19206354911797321,0.2586647732492241,0.19160944773929697,0.055018475357568465,0.2934351994422268,0.2531226230068849,0.2621467092036928,0.2344448683371481,0.24033443687053826,0.24786246399610087,0.2098535954133811,0.23720465921480235,0.20492869835848418,0.28157327665884474,0.26109772412679516,0.2567962768989114,0.2085080589286108,0.21149170194776395,0.19304752819674556,0.22298150752921803,0.13530741393061138,0.1062559722421261,0.26193842158103603,0.15728523785580548,0.21481897421628954,0.2384953028040238,0.19032019087805963,0.25555417839533245,0.2984945194304481,0.21302657129648978,0.24621896035233137,0.35260198546490473,0.2630898460272986,0.2983403643160366,0.2715021269821768,0.25274978479841254,0.20113562948756672,0.23838560532176384,0.26330583446668787,0.27401331583837324,0.20734707430864757,0.24213223965026628,0.2852180134312156,0.16800809720387824,0.17782959828559214,0.23752616936329232,0.24933730366711432,0.22462009905237063,0.29718009664418077,0.24793508072964784,0.28226217042941315,0.23711490348124734,0.24953227881819773,0.23071853979490697,0.2470682544203905,0.27207450293577634,0.07657264490262605,0.260952166844993,0.15058105369277586,0.319564746699493,0.2391492005182892,0.213036164163779,0.2707031632845218,0.10424118684682833,0.25505646892564754,0.2464050731126714,0.21887656998718652,0.28388707412836645,0.29457173926325947,0.18189930646101907,0.05016866342406362,0.191339644301996,0.26269078704209387,0.28206307790668567,0.26197403732400676,0.2074472958007111,0.24264567362129477,0.22029169062459533
PHIL,0.2053403010930941,0.18303062924923627,0.16265398430638014,0.229261741522091,0.21094562571896458,0.020044421767161112,0.23877168722795966,0.2500321434019133,0.24613592686796826,0.18979015451213344,0.2045038445557778,0.2075357323968783,0.19943600339208745,0.20341733505741494,0.20885354138406304,0.2184582503839465,0.2107666997164488,0.21981650452315807,0.15306321907916018,0.20455763950850814,0.1542978390767577,0.18448530343230815,0.09644073662679076,0.05849877276830375,0.20968767729898294,0.2073369913557756,0.22412345931213348,0.24016213645710824,0.17393320876018456,0.19408553724487623,0.25514681234024467,0.20201626587853144,0.21325274604528613,0.26308984396549373,0.3234252460966573,0.23954116428622607,0.2363571782847534,0.17991577116439916,0.19127335099880546,0.19450772273811578,0.1999332060302956,0.21866321801024147,0.2224297939124517,0.2132164612536629,0.238111976248642,0.17089954032748939,0.14862558223928016,0.22022713944586755,0.16564964381512254,0.20979352415971725,0.2342698765743094,0.24639076868227372,0.21445851248502731,0.19190867747645826,0.20462995544231186,0.18050931899691933,0.19893670900724827,0.21546240588650106,0.04448652103412314,0.218298647205176,0.16808353445902466,0.238544730792928,0.21426844593691122,0.20119750360958277,0.22740181709329288,0.06011363169742533,0.21526332194390504,0.19654432090888307,0.1772323219538129,0.23179316201208927,0.25211520049721003,0.20282292346168748,0.01782914013543632,0.14577996417891897,0.2632148267111823,0.2308658039356981,0.22390460780914873,0.1724752328377217,0.18751899639127562,0.19690293277946433
IAPA,0.25211734439348554,0.2101814461651446,0.23048841483541765,0.2973171603896562,0.20619277361152474,0.054396501855156494,0.32932183419818584,0.2823135144620513,0.23393245985755043,0.2333896654148278,0.24250992110723424,0.28131852694029175,0.23110909199616056,0.21715867460850513,0.17813284991178888,0.26601945158153084,0.30838022143774046,0.275967220114156,0.21651104829098108,0.18764685639810827,0.18603017653046947,0.2124760093621444,0.14088265256718158,0.1083775175420063,0.24496475387261146,0.16168005845002248,0.247719393063259,0.25206921604293686,0.1974266219484788,0.2918621561127818,0.30284897507607683,0.19395406243630633,0.27097653929548304,0.29834035602368364,0.23954116907412148,0.3337095532791709,0.24672206433096028,0.26700727248576833,0.221817870789225,0.20558376051312302,0.2630568358170083,0.2617493004556245,0.1946737655990647,0.20515944915484094,0.27824203162816,0.1688569205502669,0.19023432928063105,0.22595265847602833,0.22151491953021227,0.24843513839594034,0.3062590616614146,0.2481648981021728,0.3069243066677397,0.25463496895584586,0.253799163736403,0.21504760493189679,0.2313777111315479,0.26588429626232635,0.08171260114349935,0.2488033500590201,0.15636447675831733,0.30928606377347023,0.22191466039512306,0.2011221101986141,0.26917968227321076,0.10794987137603293,0.2549601927841676,0.23838434135680958,0.19880757589084963,0.3085495232735411,0.30044434339894605,0.2073024393132929,0.053339418246469,0.18207952753206785,0.27615917438630605,0.32126482123359373,0.28334907294095807,0.2113468574966343,0.23685195025068928,0.23543223803253135
ENGL,0.1770879343684722,0.24288387259208186,0.21195694048727426,0.23064088607790545,0.18051905115212366,0.09253291874869765,0.26939236766286867,0.24695014108533078,0.292866204669328,0.2579629793333137,0.30383824882236926,0.20960858216810951,0.19603877974414913,0.23918329893141127,0.24920952632549284,0.2705318547471459,0.20486589148313958,0.24056971115250217,0.21617582026140247,0.2851397404727545,0.1933799603434112,0.249265698550212,0.14517552442385803,0.11690948659159738,0.3295496856591024,0.15897875309219367,0.1839283555215082,0.21693799262959584,0.206621999225934,0.2872806184348606,0.2512857903782061,0.2583163299973576,0.2311899839028616,0.2715021266459065,0.23635717804351233,0.24672206633594443,0.34347857086604383,0.24298714111768166,0.19081436835943244,0.2688868117142664,0.2413310354927201,0.27491564244650496,0.2750131750487656,0.28427530766247383,0.2546102498783311,0.2698974030833615,0.2223249927607007,0.23067191779613108,0.26916634567005904,0.21315461039148653,0.24138396708437299,0.2397676747535934,0.25767998813950854,0.2635843491333784,0.3092391226823967,0.21691506647837747,0.31710373912462775,0.29232182696993864,0.10462706206179027,0.30835781705443505,0.14627071831751928,0.2999470525185699,0.3143308471495765,0.23719177929210147,0.32875485142984356,0.12627872531501477,0.2941573047918534,0.28022475157273746,0.23752350676916262,0.22884246767138336,0.31725574269206547,0.19142720276587122,0.08690323530712964,0.18832452537395716,0.23248498414758445,0.2429448581049291,0.29734548775393665,0.2526535859326737,0.24900072738059523,0.28778921277975017
MES,0.17003326258187798,0.21976887584086008,0.163009196067495,0.21319440458841948,0.16866754624370697,0.16262448931852955,0.26326865581348263,0.23634610431534903,0.2241912575891609,0.22420974213230824,0.23678305248419443,0.2249908592884562,0.19511019556088385,0.2515550008214706,0.17283050952357285,0.2500628764353342,0.2121166862996428,0.22276023228519728,0.2471443562242551,0.1865494888431082,0.22789299605663196,0.23623228708747773,0.21451422682094598,0.1905950714168804,0.31445764785721186,0.14091703965473776,0.17659037251557622,0.19979733446034714,0.17096374743795467,0.27660980980311123,0.306718166575444,0.23488197218726523,0.22121404050911933,0.2527497811498796,0.1799157615814225,0.26700726969457245,0.24298713291023177,0.31739689227903173,0.19077108105589055,0.2548758560644311,0.28461500325949174,0.30102837551297634,0.20835436029093607,0.21685807286828224,0.26843309419267153,0.19441704388175693,0.15757801805046343,0.24557879967370638,0.2771529789149229,0.22882419284179706,0.23919040676370099,0.2512828293182547,0.3144125118984708,0.19793335814028978,0.31118805937114213,0.27103954960872967,0.24159472861460274,0.24110016471573284,0.16659629186116426,0.27212181660292256,0.1302669287007302,0.33864973606874366,0.218324059918375,0.24528424402454957,0.2574169486761093,0.18388484882966072,0.2653405812875547,0.25180039863360165,0.22356755755442595,0.23773444979295072,0.26818588066047855,0.1910069088278898,0.15785051340104214,0.23039600651454153,0.2081276358188396,0.2644381546447066,0.3096360854804516,0.22529582588800362,0.2524821504547227,0.21025016599771928
ENGN,0.20583918383163147,0.2053164309517475,0.2758765572670478,0.2780936474196392,0.31133606066189307,0.07420142234720012,0.25748655134673987,0.25765492856908545,0.19265464097615118,0.23333418723051474,0.22757350800163817,0.29135612181353204,0.2846612096580698,0.16120139089214688,0.1606543186032816,0.19401751034016518,0.2142641467685438,0.2044232603932215,0.15317620243854266,0.16628099651083597,0.1564254915120046,0.17602653427303513,0.12116988169474963,0.11915844436417418,0.19965335523027197,0.25116728845641584,0.2946759898631164,0.30566712801589807,0.18987819598089728,0.20950052308267594,0.1910468320960977,0.18061387036880863,0.29438530696585524,0.20113562613069058,0.19127334680885447,0.22181786615533194,0.19081436666842577,0.1907710834032674,0.3162835424888713,0.15815831308326597,0.17492544346317357,0.21586408031545945,0.18356667768233265,0.1786027251419351,0.2180126434850046,0.16421969610050874,0.17471812685795088,0.17067809722035798,0.20304160220221393,0.28828749864880393,0.23162206703989702,0.20378030119190135,0.22336973988812817,0.22309479430079276,0.21816346366676828,0.141209190691148,0.2160932022831903,0.23842898116193034,0.08768714745383176,0.20100626591577284,0.23488055062559163,0.21012606752232055,0.2131254953970445,0.18088327016496708,0.24314287324633563,0.10208625853955007,0.270555874383652,0.1894419981077973,0.1595951435367461,0.18489712595606972,0.2741540982426444,0.28191147871523975,0.0727208376196509,0.16096145617030228,0.26207094626141897,0.25929260054117215,0.2216969163945976,0.18651425940819732,0.19245218491534827,0.208414689397949
COLT,0.14763845048944088,0.21520589760104736,0.16117200153391986,0.18256009976005355,0.1538986024063698,0.2510724190982555,0.2166607045584392,0.19183705787595717,0.24551561575785782,0.20833028163539158,0.2401747703552246,0.17346946485645492,0.1538037524486101,0.25341549470278574,0.2237773107617469,0.2246535870317683,0.15844928870279718,0.18517518401522898,0.23428148210543376,0.2432413916984972,0.23971059751702606,0.24072507817860847,0.23502587596122257,0.24155781944559532,0.2742233666044379,0.13914861898644762,0.1381490574079743,0.1779181153696643,0.1959112000749594,0.22006280839605818,0.2219665216243997,0.23091424876105202,0.18676430783897732,0.2383856089208309,0.19450772463429963,0.20558376486639776,0.268886813869364,0.254875859995626,0.15815831644112183,0.2744616196691617,0.2421228147904928,0.24375585860874444,0.23841718410923413,0.24627588489767357,0.23397149584509555,0.2063816782441877,0.16922902274832485,0.22653540727805502,0.22270972195353048,0.17322623225222916,0.19997395063701834,0.21771370780361057,0.21093795429582574,0.1957785764132582,0.2578301975152008,0.2491990076068471,0.24833800661421956,0.21005628620540456,0.23703883257299563,0.2756357307300663,0.12431315648319599,0.271240890352298,0.2278054116720336,0.2137359110666217,0.2517657209010351,0.24333800969973945,0.22213868025055697,0.25789141317380626,0.2334127085494055,0.1919842268287218,0.24720550257258028,0.17088155762342336,0.2441737319987234,0.2288545679090884,0.18797055279258518,0.19138020127069294,0.2559699985353897,0.21578297366144225,0.24567093413445068,0.20619723543906457
HIST,0.18063808680292476,0.20646906704766205,0.1766279267734504,0.21224603319361848,0.15932245788988783,0.1831343634464927,0.25734822897196,0.23039726716432687,0.2331786883803109,0.20923882902346064,0.22681452846084652,0.21521004650905426,0.1717107854936596,0.2502593896160913,0.18144951691723768,0.24853501531872207,0.20262598699249268,0.2296971795431271,0.2423176628728555,0.19874778693267803,0.2273415530633519,0.225745609085902,0.21733554495929716,0.19465382951815186,0.254346281804659,0.13995810046156776,0.1754920737713005,0.1941529954881438,0.19612692870680723,0.25014662433782026,0.27831479448760993,0.22355409219036684,0.21852353993679988,0.2633058293243355,0.19993320226231967,0.26305683230476373,0.2413310300393825,0.28461500142186763,0.1749254427027924,0.24212280870468958,0.2764347686417338,0.2627673352276255,0.204865614462339,0.21800124814316796,0.26073177965639943,0.1865722950417884,0.1663810105804863,0.23495204219312965,0.2259406050182627,0.21311824392024398,0.2420253856962838,0.23548034663261505,0.2521214513506673,0.19988461743687858,0.25494021642883236,0.25237419459529714,0.22476685344166047,0.222597945302406,0.18705528817913505,0.2526278651602998,0.1306467416889332,0.3040722243105749,0.198204697055758,0.2276741523346682,0.2569876905899864,0.1983453921840079,0.2229345616331135,0.24012163761263822,0.2173299979960174,0.23925263502215052,0.24690083852352424,0.18410107626439165,0.1779228526967317,0.21528588336492857,0.2106401625583469,0.25087966829519764,0.26414133666381073,0.21474202900940367,0.2471897109117001,0.2145263056586613
HIAA,0.18496425668732572,0.24163664892238934,0.2220359718329028,0.24680462336162112,0.17664499886446797,0.07566902403916749,0.2818414769002249,0.27022244134844325,0.2645920995339275,0.27487386798504493,0.258805246272108,0.25620389530729304,0.21564529684913636,0.25066932248548146,0.20293780398430517,0.26615966059244045,0.22058576143861405,0.2341093577322011,0.21558320950163834,0.23347812188838266,0.20265264300471772,0.2439281657700868,0.16005399846661067,0.12555424356925007,0.2553779241514572,0.1591840730200223,0.19096049823320324,0.2361611374215551,0.19960621007097265,0.276033385705791,0.29191714991234186,0.26008991383346974,0.244501531021036,0.2740133131122752,0.21866321183630805,0.26174929537183633,0.27491563681777414,0.3010283710025391,0.21586407896994847,0.2437558527675546,0.26276733590325113,0.35787003389222344,0.22262901968420729,0.24231966452508666,0.28493909201758827,0.21456236682440105,0.18922683287140293,0.24322651197725748,0.2947944170354228,0.25086021316027673,0.255225476289266,0.27098673800406814,0.3002394772980264,0.23185324842894547,0.2917573017011021,0.21324730029449476,0.267811051618896,0.25750097449084647,0.09651310960344793,0.2855105641031745,0.15159485774935763,0.3282833513237021,0.2711388875524056,0.25545273362577225,0.29133073188233793,0.12024590400267626,0.3328264615097823,0.26975660241896693,0.228389529043079,0.22476855735755857,0.31349550786085034,0.20308986095723844,0.07305578272896941,0.19922154674904788,0.24846518162290374,0.2706905654955417,0.3179402288073968,0.22566304232827142,0.2568865027970835,0.23594730518079063
SANS,0.16508318176421682,0.23393058336201916,0.20403879433870312,0.19382556547755037,0.20292819850868726,0.1378322507177169,0.23820998424519624,0.21246205708788088,0.29795618320349604,0.24541845063116247,0.4268876529402203,0.1826299054004873,0.19061741438451876,0.24243737978949434,0.31245213710806435,0.2131786114935364,0.1388394309867484,0.17752551925368606,0.19131431637686633,0.3449220014529096,0.17528558559014754,0.2358910157997161,0.1562100220098787,0.13512570994595682,0.36015427402324146,0.18363506881393155,0.16397907732365033,0.2175763745445949,0.2955376851475901,0.2860403193367852,0.23168003891727754,0.33393523609265685,0.1993816319378862,0.20734706906697306,0.22242977905203587,0.19467375875016538,0.27501316389744485,0.20835436547973327,0.18356666988924084,0.23841716991257042,0.2048656092009258,0.222629003231863,0.43244387233449566,0.2744370520270119,0.235484399064643,0.38776406447092693,0.2621267597294516,0.23271510694065087,0.24811652038867274,0.20040845658005554,0.19614252231668872,0.24523181612258432,0.18179994431945184,0.30095628648996353,0.3555103267232577,0.18329800658479886,0.3843495324254036,0.3173238049571713,0.12368083359130348,0.34402987444208877,0.15818908486980945,0.2686603465093261,0.2572960892442131,0.30246499079900485,0.37990688367022407,0.14432105361523792,0.23076916843706716,0.2727589297656327,0.24204943380736482,0.17146885068836057,0.32334790310511985,0.20117392022203764,0.1313292927380341,0.17044943359405548,0.2259206213367482,0.17316162707431923,0.30908564606991906,0.2905765075236559,0.21484789984404212,0.3313208076038531
FREN,0.15375996363892083,0.23019887124825833,0.19153805893224973,0.20313420514852767,0.18100502959086176,0.1414968782046344,0.23206075070172966,0.21951211067207624,0.29061593910095296,0.23513145661586896,0.31499618606434926,0.18800356368534266,0.18464580554086088,0.21968550209754278,0.2426449039841019,0.22768239327460116,0.15527441016437174,0.1956249551284903,0.19800490789403696,0.27841495762889584,0.19285911068255182,0.23378359885886313,0.16001653726946172,0.14171519352433581,0.30412097812319794,0.17003923222143907,0.16434875130963822,0.20604933604556255,0.20731306908031305,0.25716004586882063,0.20028715417166018,0.24426925577895922,0.20424574566185325,0.24213223992011104,0.21321645953669213,0.20515945171977767,0.2842753064107517,0.21685808053118222,0.17860272619384213,0.24627588072316794,0.21800125085702585,0.24231966516909828,0.2744370602019545,0.29637378008176335,0.21905110070037132,0.29786413786311944,0.2380518923824032,0.20887330013183167,0.26816359723840527,0.1870642949537825,0.19608359051211618,0.20719692970958056,0.2087728362553753,0.2669365603787204,0.30625963037536064,0.19715108486815114,0.33086893428117037,0.278975111618638,0.13655953856888423,0.2929142931384514,0.16247806632642944,0.25839321520664577,0.2647426521193012,0.22633641933272075,0.32243489192591773,0.1551064382443547,0.25325734815678386,0.26523260334447835,0.24321875027328646,0.18071017226133515,0.29684614452766256,0.19589278088145268,0.1319976190341026,0.18571571557036742,0.20579723067574598,0.1949119990473495,0.28315819875492404,0.25841667090076953,0.22418770008431846,0.27666985602007205
ANTH,0.21727195376882452,0.22275770467227926,0.2105546854961759,0.27788580866835777,0.21279328118221275,0.1215459717498631,0.304016889226065,0.2791030994013477,0.24433835596656392,0.24045380840755592,0.2659419676643183,0.2814754876869325,0.22074969020988486,0.2432886211204427,0.2008508218082442,0.26774975050455946,0.2509321316703557,0.24558991281053003,0.23613159199706102,0.2141711195327867,0.2130195545672953,0.24279002415541656,0.18445175610737413,0.15506754172189782,0.25147169512402046,0.168467285233016,0.24885513004249868,0.26691729112868556,0.23736122264188483,0.2868414211890891,0.29008333562044325,0.23957854726488112,0.276000587509067,0.28521801555378606,0.2381119760651237,0.2782420343830428,0.25461024637039814,0.26843310474680787,0.2180126458851486,0.23397149070302795,0.26073178642926215,0.28493909787959465,0.23548440998081818,0.21905110009366838,0.3203324007154838,0.18601744558948738,0.18479969610040212,0.24481385368473677,0.23549271300614166,0.25961496093425834,0.2974608292017078,0.27023411593917346,0.2870049329868589,0.22335665384964207,0.2669800216318148,0.22213246084254187,0.2590097224292083,0.2704724198153529,0.13858232080887178,0.25756632278731423,0.1629192983022091,0.3085266781977575,0.23188281297627997,0.2574981060829292,0.3027425661173641,0.1559533464690878,0.2647976343304027,0.24469457196461422,0.21583852438769108,0.2490204080192163,0.30830180026853504,0.21846145461234412,0.11730927493041142,0.20528776054013298,0.28714991155767594,0.2925726383465646,0.2966760491128438,0.230285185491308,0.2635637781119537,0.23090113124438313
HNDI,0.11338990646061198,0.23513529249984358,0.21021185517311097,0.18496024340464928,0.1484594433113586,0.14214390399865806,0.22812878057874483,0.19720360040664672,0.31456275099799746,0.26763651391118765,0.48698344628016155,0.16188658198341724,0.19825554110444663,0.2098625337438924,0.26587364145865044,0.18721281808869142,0.13383765354752541,0.1825980481132865,0.18739213153187717,0.3051756381988525,0.16389187550352466,0.22129134947061538,0.14931405995990715,0.14074814930558202,0.3743949527541796,0.14709074603901667,0.15046482063829897,0.18652480769759186,0.23324602246284482,0.3332079291343689,0.18939307034015654,0.3101673278957605,0.19066451249063152,0.16800808353492847,0.17089952582679688,0.168856912269257,0.2698973874114834,0.1944170534610748,0.16421968814077947,0.20638166742310637,0.18657229093180314,0.21456235767783302,0.38776406248410544,0.29786412191887696,0.18601744008752016,0.6149190962314606,0.3686940011878808,0.19544103496080759,0.29151819124817846,0.16551063148792655,0.16147323372057423,0.21019121550747918,0.14435210801661014,0.37694840878248215,0.4804049372673035,0.14761321503255104,0.44573289155960083,0.4139626169204712,0.12895761987776497,0.3218263953924179,0.1406451507396996,0.26995674818754195,0.26876273300912645,0.26728837241729103,0.47547753850618996,0.1452714548756679,0.25519037162480146,0.278839601869836,0.24183695582816234,0.14971729872090853,0.35398847967386243,0.1886076350860736,0.13713704880326985,0.16541205251242144,0.19566230079667135,0.16013268242989268,0.3940401056408882,0.32163283810019494,0.19729930399917067,0.41124664119311743
