,EINT,UNIV,EEPS,RELS,ENVS,HMAN,CLAS,HISP,ARAB,ECON,HIST,CZCH,CLPS,URBN,JAPN,PHIL,CHEM,EMOW,MGRK,EAST,JUDS,BEO,MES,POBS,ETHN,SAST,ENGL,VISA,ENGN,GREK,EGYT,SANS,COLT,PRSN,COST,MDVL,PHYS,ASYR,FREN,DATA,APMA,LATN,SIGN,KREA,SOC,ITAL,GRMN,TAPS,ANTH,MED,HIAA,EDUC,ARTS,LACA,MPA,AMST,STS,IAPA,CHIN,SWED,NEUR,MATH,HNDI,CSCI,LITR,MCM,AFRI,TKSH,RUSS,MUSC,HEBR,PLME,YORU,LANG,PHP,ARCH,BIOL,GNSS,POLS,SLAV
ENGN,0.22401417816665856,0.20577053431698605,0.2877121231156085,0.16918946095778384,0.260282814814623,0.14993712591578423,0.15976865986575509,0.18626831155207518,0.21833792500603255,0.20602535903640665,0.17410131907193516,0.20369533560150266,0.26269268799164897,0.2235673482198853,0.18709819704921501,0.19113105403190125,0.2851944469727163,0.07304433870056969,0.27536452754654667,0.2108689858831902,0.14127486675288836,0.27695811565172634,0.1909158966130395,0.1722270693803604,0.15371769785693934,0.19155272719595437,0.1911642101180217,0.27144836400880834,0.3151024826916664,0.16059568878449243,0.1809568068816919,0.18331885994630084,0.15820090734497533,0.22677375247430046,0.20470225899476008,0.0741968934030899,0.2343822146087985,0.1810705743078399,0.17883435542111223,0.294721450892177,0.30882834093841216,0.16661952436492594,0.23985724890188984,0.1757042843908759,0.23229576413443007,0.15992339569091701,0.19280388085191738,0.23457119231345014,0.21853359695842214,0.2917287824723546,0.2175512609906933,0.2588283697849983,0.11927729336581432,0.10300697657306017,0.21551890697908466,0.19227210709673515,0.08849092482990224,0.22235062511663023,0.2018622461922554,0.21734557062202742,0.30359854552417626,0.24937665752036559,0.16506223553706975,0.2842478372534178,0.21351196037699904,0.16159239795465108,0.19463391651071754,0.22298601293466863,0.2006645280825657,0.20582240540927788,0.19980269457539415,0.22418462021915195,0.2410054979332756,0.2105921530883154,0.27888222676873975,0.12213114460440033,0.29444789080379047,0.20254602649530715,0.1852326341604578,0.19032444529358514
GREK,0.24223582295235246,0.155794046431159,0.16524096680708075,0.18939867347439254,0.15500870879530715,0.16258865569761838,0.23289780174367658,0.22680353962556077,0.27295877747625735,0.1433946980250209,0.18064096782604014,0.1949835519383972,0.19853992694212744,0.1598191962266962,0.2121987305348739,0.2088535443152068,0.19071526120145185,0.11353510313497353,0.30804319396459806,0.213957372619916,0.17063965278686266,0.187382338847965,0.1728305211290717,0.20176010882222237,0.15992119729644544,0.16871541277838073,0.24922243379896702,0.19288288832446426,0.16059569294938686,0.2758066325605438,0.2728145046405391,0.3124521373667651,0.2238653991870316,0.3232297022413049,0.18596273620237802,0.11826266112135879,0.1638544510951033,0.2609923342695563,0.24270017923037004,0.1510349504222783,0.1651058663806315,0.29739923227351117,0.2431646985312303,0.20045264224366596,0.1711688237825934,0.2115433805111724,0.2576104893214217,0.20375878446961937,0.2008508257802952,0.17205221383095098,0.20451489600944459,0.20698723898820537,0.11582166456306972,0.1317381099835098,0.13563952592376155,0.18412093836558216,0.11701159293088728,0.17811592369061044,0.24170121179712523,0.3033168766802798,0.20403211790913095,0.16910332133380562,0.26587365684875597,0.15832764726029255,0.22336046656451394,0.147482504693615,0.19297238831702673,0.28036170395401616,0.2682456585982546,0.1991820640207017,0.2912338213581178,0.15953035313739544,0.2991485914422406,0.23742796656572157,0.17364030159382063,0.14093772713046443,0.18242298154078854,0.20763713086166213,0.15946905037385922,0.22755065209801412
EGYT,0.2531132970470935,0.16653082074287034,0.2179347638817807,0.23193048443722042,0.17404940345930675,0.17399998371092806,0.26654617448680873,0.24469155331448122,0.34463749919086695,0.146562086276822,0.22230083755792227,0.22276446929511926,0.19183523244450265,0.18011907673596095,0.23844448306287327,0.202016264477085,0.2079339105171298,0.12079490388980106,0.2983212259908517,0.26236091266885825,0.20566826413118247,0.18500340591805678,0.23488198640933705,0.2125740187811271,0.18015243436832587,0.20470084210059472,0.25829725259795017,0.227102635225848,0.18095680481091028,0.27281450583622147,0.3864745204195832,0.333935239041845,0.2309536677205451,0.34752323913077515,0.21675467302729548,0.12778007143545742,0.15810475998189455,0.34168657291835797,0.24430066689253888,0.17245579893351531,0.19565068565078023,0.3160089722923225,0.2686619209125638,0.23455145892997584,0.18154178683419162,0.2261482939670364,0.2720584625864239,0.20822256802393957,0.239578547669101,0.1880387126528755,0.2623541012452496,0.2247072964988317,0.12102018420118837,0.14140859866862057,0.1352292751330727,0.21622134807828405,0.12728444211365075,0.19352452730466516,0.24820869613128405,0.3057725029066205,0.19239289776422083,0.19632465436293525,0.31016734379033245,0.18248328580198397,0.2289172420500243,0.16403186117893473,0.22696722880771528,0.2873195645205366,0.30580939049126976,0.21592641449926844,0.35478115604362553,0.21543895207448965,0.32602185176478493,0.24144386293159592,0.18951972727227737,0.1774111115716126,0.20186141661930093,0.2120558919203985,0.17467503813141044,0.24724309105012152
SANS,0.30095628648996353,0.17762697629320126,0.2004809240609156,0.2317839132908072,0.1734191139361688,0.17164947989416154,0.23494816042574834,0.267463354020626,0.35510107274684644,0.16508499215538988,0.2044155125120968,0.24811652038867274,0.2259206213367482,0.18179994431945184,0.2905765075236559,0.22242977905203587,0.20421560757245902,0.13323561291003394,0.32334790310511985,0.26886880529491464,0.18333114479254517,0.20403879433870312,0.20835436547973327,0.23304145990644032,0.19131431637686633,0.23168003891727754,0.2750217768192991,0.2309695813278465,0.18331885160993755,0.31245213710806435,0.33393523609265685,0.413525336732467,0.2383938654721345,0.4276283731063207,0.24523181612258432,0.1378322507177169,0.1576843110146001,0.30246499079900485,0.2744480520642052,0.1649325279984623,0.20261865365499443,0.3470812518415706,0.31806949333598217,0.2621267597294516,0.19619183640819615,0.24204943380736482,0.29794799111273496,0.24647494054262425,0.235484399064643,0.18261702856204162,0.22264369971198575,0.23817782848136734,0.13512570994595682,0.14794779295085841,0.13872017491376026,0.21230228052388692,0.12349662374561796,0.19324038569640026,0.32111355405714775,0.3843495324254036,0.21921624484782418,0.18363506881393155,0.38776406447092693,0.19007865998724804,0.2578348103729594,0.17054523898013682,0.2166393049046155,0.30933974812117715,0.34402987444208877,0.23397568400293864,0.36015427402324146,0.19339659070182177,0.3787797714273135,0.2860403193367852,0.19395919745594337,0.15691810658744848,0.19924223844448977,0.20619114264587146,0.17146885068836057,0.2955376851475901
COLT,0.19576719689315983,0.1851712735780027,0.1733166728396211,0.22613690830864167,0.19145824094638209,0.2401157407598692,0.2529323520788691,0.2559173310594405,0.2575064701504455,0.14769910813966708,0.24058123737967693,0.22245700766160598,0.1878678540831726,0.2110220639001844,0.21548624375192005,0.19459719252947252,0.17246629498049273,0.24550648182411436,0.24723518178299336,0.27117163888674223,0.2487957384635968,0.1611922135399211,0.2548749163314434,0.24151880869431563,0.2342157771035051,0.22207556142896212,0.2689401238686763,0.22222052201515163,0.1582009109520635,0.22386539649261747,0.2309536708917077,0.2383938804375089,0.27275475204244726,0.23974901697938406,0.21771938594430193,0.25084356661006624,0.12368352406697038,0.21380418351581615,0.24624583617615928,0.13770444967750725,0.15336621129978267,0.2398653950403226,0.2107596173416823,0.16899550514340045,0.1999045922236275,0.23333258759835906,0.2454109496721848,0.20995336959668662,0.23392651355605754,0.17334071126672262,0.24511812801039545,0.21657704391579063,0.24132602205555442,0.2453744079661918,0.15836993720759415,0.24501680501350653,0.23679699751057223,0.20636104606605912,0.2006540600361953,0.24815259040111587,0.17780498147138304,0.13928502030929932,0.20622357124728816,0.1523413914032186,0.22768995155997343,0.2287765064531525,0.22539270422407198,0.2557911305133963,0.2755375413910246,0.21518506641089916,0.27424451424962,0.17436956065071244,0.25182591000246624,0.22008870259326482,0.18239401771547778,0.23486278663253568,0.18663083252907142,0.23924448852942856,0.19195296999752026,0.1958542791174887
PRSN,0.4769536207119624,0.21038798137257497,0.23347772558456256,0.2214541990413434,0.22046726149699045,0.19702587373709926,0.23921849210689097,0.321022273191963,0.5278817175163163,0.1783074980835391,0.22596021993687046,0.3464505188167095,0.27719203645758556,0.21580364952484768,0.39684433688720067,0.20373858166703335,0.23428018087590183,0.15020656326992643,0.4598973458011945,0.31584752226869267,0.1784339818275637,0.27974900801976516,0.23572397799718947,0.2669407651783564,0.21952827405997566,0.21716621695529847,0.3031486347460245,0.312494118468485,0.22677374691715255,0.3232297002622444,0.3475232298175494,0.42762835654947495,0.2397490120418961,0.5508924424648285,0.23297532390872086,0.16260795240911344,0.1738562815853705,0.31372105413013035,0.3149412527162996,0.25086808602015176,0.2187550676113009,0.36033584816115244,0.47614254156748453,0.42051441553566193,0.23509222821165354,0.27017293230463296,0.3370910936168262,0.298375084894855,0.264372256767546,0.24842070061713456,0.25544166798191564,0.31414333662424965,0.14506893157958983,0.17437731401405782,0.18340427074581384,0.2580671154015453,0.146870713458102,0.23998496988012144,0.45441245800919006,0.5281082640091578,0.27431830316781997,0.1989788485683896,0.48794538974761964,0.26242162866259783,0.30571273603925,0.20479355532134025,0.24007954708928983,0.44348834827542305,0.3779654602209727,0.27619884357166785,0.45338332156340283,0.21467552085717517,0.5808980001343621,0.4259534345732795,0.25808524732591687,0.17803765239038816,0.263810159074604,0.2370669756912523,0.2027434619052299,0.28059842189153034
COST,0.22516222443017694,0.2368904162793317,0.23213072917571972,0.282668643993761,0.26625478063912067,0.2055228102004144,0.2251839517002998,0.22095934875245554,0.25674937612860016,0.17260238457830043,0.2339342629748608,0.2301790409837849,0.2765978651682169,0.23697260003019538,0.2293242665214671,0.24639076467086043,0.20753447192988392,0.12317990911286816,0.2957277072076168,0.30714935499094687,0.20407843328710576,0.21453399091131156,0.2512828358079469,0.2148453960456123,0.21282879950628966,0.3604642437966836,0.23976641639239787,0.26024792120473655,0.20470225394453725,0.18596273525812043,0.21675467159150652,0.2452318254487451,0.2177193804512234,0.23297531594073884,0.35423801693337925,0.12347730641017228,0.1493105639395718,0.2399060924416753,0.20712131968148578,0.21546096329111605,0.17676849800068162,0.18858996848945345,0.23050086498260497,0.1816188671488177,0.24703186994461288,0.18950201752575704,0.24081870461148874,0.248562375227171,0.27023411167226996,0.26595476620908204,0.2705502068702909,0.2772198876377616,0.16613757077526922,0.15183488552987096,0.21233695685449575,0.23595530936725925,0.1406693073087259,0.24870142240265355,0.24408525752972948,0.2376247277069423,0.2766092611559563,0.1514481759529897,0.2101912286753456,0.201266540178957,0.2338163991516203,0.20258422121217057,0.24172376710268464,0.29059627999862037,0.23788123599469962,0.23353692428941872,0.2528090920057838,0.2658147573540056,0.2891834070561109,0.27064055376858626,0.26614688415221444,0.1741957336452712,0.2536105625204425,0.2454758126426626,0.2106120800670979,0.1938488126077034
MDVL,0.15553249308140948,0.071645300149612,0.05211545542200232,0.16181872545030274,0.05418979703799344,0.44674332986369336,0.20650438549617117,0.17879256888687345,0.14283074305785703,0.0228127985762,0.18239518868447063,0.047529338786262074,0.04077523991505917,0.01649070420317002,0.21032764862757175,0.020044416266318876,0.12664646614313016,0.8742447190341496,0.05500208720295631,0.04146772558851807,0.2741289036752682,0.15312519741710276,0.16262448380335368,0.2303350398611096,0.3076242683021389,0.026615185862673175,0.09257054238796812,0.10407503414139878,0.07419689023875488,0.11826264955743682,0.12778007186716422,0.13783224572155933,0.2508435574486828,0.16260794767489037,0.12347730375363931,0.8795113757252693,0.07598770697251894,0.09447230887963086,0.14145669648472298,0.05181603160890517,0.0541622389209806,0.10392839510002107,0.10655290209106168,0.16815042266777405,0.06512292441318725,0.20710966501036848,0.1014666451472814,0.13461914504377814,0.12154596335583334,0.07495260510586377,0.07390573428504443,0.12046067886820247,0.7332224782556296,0.6990807525978128,0.012140857530903302,0.2693921320955888,0.7658552951882788,0.05632628281121773,0.13006708495086058,0.12330776848830281,0.08267167473270093,0.0707958913022098,0.14214389994740487,0.06080650117146842,0.059800935351975365,0.38254241324984367,0.0666104642352765,0.08750091932015493,0.10947553830126046,0.1778440277721529,0.145890318051291,0.03908326869471541,0.13966087748606998,0.06461257520519817,0.09433302275459991,0.5556008641672452,0.11958101808435992,0.043757976168005065,0.053867026503062604,0.26473411700377864
PHYS,0.16470278190914542,0.12198554784455337,0.2308994525647722,0.1327729757715618,0.16945734603507887,0.12015547254464763,0.12936268002001775,0.1410920390383313,0.17413573324874354,0.15759390160584577,0.12960633313781497,0.1476461235177703,0.19205882073739883,0.15213869225885718,0.16168126545194536,0.16764390025152826,0.2515868776356931,0.07372286491927557,0.19650228067673742,0.14851909059871105,0.11205819375211529,0.1648196318927221,0.12966963741329632,0.13185240184055427,0.12402650306572295,0.12414677232038229,0.14575078082698567,0.19501496049585632,0.23438221111327934,0.16385444983025083,0.15810475337551907,0.15768431289237925,0.1236835145614376,0.17385628140841922,0.14931055839742638,0.07598770501223044,0.29154306287934284,0.1682966475126644,0.16167328169150277,0.2277931812023744,0.2709839450644849,0.15722754989384807,0.16964427349716424,0.16456808843223067,0.16094426444860604,0.12529362872920152,0.16775223714055582,0.1689182712777033,0.1629744617832908,0.22489972804952413,0.15194560435726434,0.18892702225156144,0.08825835859961807,0.08894883100719501,0.1414122605266748,0.14188572713196218,0.08478505593666341,0.1569099029747546,0.15911187625459086,0.19719026806764306,0.23605591401569545,0.26175173115175726,0.13877428118139506,0.20191556750404324,0.16291269270299624,0.11884206203065055,0.14818994567774962,0.16450598692381754,0.1691437547402033,0.16244561988720507,0.17710320654790848,0.1822044423719247,0.1717543016684552,0.12977708851608138,0.20363460343455583,0.10198443044717424,0.21792219670816249,0.15029536246244485,0.13239317078283055,0.15757281985133886
ASYR,0.23280908291538557,0.17648271682361763,0.2389968780482868,0.23816435620715815,0.20556089917700443,0.16976685865605154,0.2596267063966895,0.22310751115369118,0.31626906245946884,0.14971547965401913,0.22645006251372657,0.2469373665129145,0.2232242775340141,0.2157465923577547,0.22837431182463963,0.20119749154973154,0.2006779520727125,0.08874043381573365,0.29500599758078655,0.2782968067719291,0.2106618213346573,0.18109993810455005,0.245284243508996,0.2046394647913985,0.17928649873162308,0.2293074628160823,0.2371984779930572,0.207002527276189,0.18107056952823727,0.26099233847344294,0.34168656596901,0.3024650141532119,0.21380417649024389,0.31372105123268235,0.23990608446075823,0.09447231576147412,0.16829664745600895,0.3118387944996357,0.22640449467063364,0.21069058456923812,0.19040223437744055,0.27984020297714907,0.2613241688037912,0.20834525239964327,0.19220122823384234,0.20723578818769267,0.25358146044521757,0.20992447609825496,0.2574980980308695,0.20518456004598798,0.25853393439555894,0.23112142162836402,0.10507168591332931,0.11700463018695521,0.1489900868075589,0.2088475951277618,0.1014490588951227,0.2014601787147209,0.23826406739859118,0.29357046199341613,0.21674718666666498,0.17770207143797906,0.26728838235139846,0.18748635222807472,0.22007059196950177,0.15848982990995616,0.2173011487807011,0.2991232813413565,0.26703556686124735,0.21313145968047642,0.33277907439817983,0.2158436622056696,0.30303510278463364,0.2851240001618862,0.19798224248843446,0.16420888080416868,0.21528077942770635,0.21175041902137715,0.16884003211972395,0.22166972243899685
FREN,0.2670177498521904,0.1956901266173615,0.1871096534091824,0.20777712024969838,0.1949459980822183,0.18770764420187333,0.21700452692737734,0.2604816359425575,0.30629670141174253,0.15375884798048975,0.2165727153569376,0.26819730751449244,0.20576949707253583,0.20882955178851262,0.2583331174077466,0.21314201973789992,0.19931866599363274,0.1361614008216069,0.2969279546841669,0.2584582655302559,0.1975505060460246,0.19163287114662428,0.2168729720775792,0.23060858459480538,0.1980206024208446,0.20028840469839496,0.2842606949276246,0.2533683636898944,0.17883435651099056,0.24270017839800048,0.2443006650881014,0.27444806172926395,0.24624583154190555,0.31494125674168266,0.20712132106591188,0.1414566924465665,0.16167328534896175,0.2264044977711617,0.29395463361629637,0.16413425360185405,0.18106615782847138,0.2757488896205489,0.27963975158830484,0.23801638589551052,0.19608554115726384,0.24318510711212488,0.2905170819356239,0.23679591370160458,0.21905204112602708,0.18803155238740146,0.24141531444997905,0.23209439795404063,0.14169114622908333,0.15838862070425724,0.15529906678285138,0.22234109861157828,0.13650402242569531,0.20584003065895456,0.2693483065741344,0.33092573850105206,0.20704658198015144,0.16997816744772012,0.2979960137357314,0.18407848954217312,0.2650130555993895,0.18581505190077274,0.22855650736776187,0.28336916805400203,0.29287222822154446,0.23020979448065865,0.3041162417063283,0.20377770194964898,0.3230911614166366,0.2572809326979849,0.20319564473667726,0.1605900624032753,0.20427276334825537,0.239435449653926,0.18070709550098113,0.20744549619654815
DATA,0.21345269014127552,0.2489069280400872,0.31444814565170204,0.1724754503268438,0.2942444452927226,0.1437774944024568,0.15390859111686478,0.17196359646588782,0.21127849750434205,0.25034401895392727,0.17438204681630842,0.17618233964312818,0.3247049938819625,0.2318864805996418,0.20862962166545912,0.22409182419162244,0.24883115356399987,0.04754976082504504,0.2856023784726858,0.21892164036398754,0.14779039984568954,0.2647881159186363,0.17681803831032344,0.16954362763342662,0.1408551716567239,0.19287404883652925,0.18370410465238596,0.23789999275265827,0.29472144531732625,0.15103495429114747,0.17245580799644813,0.1649325373970593,0.13770444571217966,0.2508681011696656,0.21546097334939987,0.05181602919765281,0.2277931773252785,0.2106905930287515,0.16413425547264826,0.5135457244184282,0.3770406129867445,0.14683924395857112,0.25965312734246254,0.1975690280397733,0.29349610896136324,0.14848059098495958,0.2107230679176393,0.19338107706981292,0.24880660777338423,0.31167501147836446,0.19374794113273555,0.30276827202901113,0.0886140700476244,0.08311910540766966,0.2630988534353673,0.19837347439321829,0.08062194879047381,0.24796542300318833,0.21476705469191074,0.2345557864755392,0.3374877901524305,0.27759384462207726,0.1510288765281439,0.364834229533006,0.18185984545542547,0.14502942882363795,0.20034170978214227,0.2318388170003891,0.18927710958417843,0.1840059265048088,0.22374167256057262,0.22140156316260498,0.26142886926730474,0.25520456743737063,0.3571667267447614,0.11559799440647475,0.31168924692266303,0.2172757251964261,0.21652572752633953,0.17550827823579312
APMA,0.16974171470894023,0.16818617883701484,0.29946140569695584,0.15549270982592134,0.224443340194458,0.12311864523694249,0.1541986930962976,0.17195589047490023,0.20910888437593225,0.23945715598432737,0.15815009237314395,0.18724007367936157,0.26633762509313985,0.20779989836168974,0.1817540326951678,0.2120565242476783,0.28245670496271347,0.047407465485664095,0.24003158922112267,0.19087564708160096,0.13414501174138282,0.20573151228559572,0.16870510935272087,0.16179375015442846,0.13190003587508004,0.15739401229548938,0.18085409634021488,0.2142408977430295,0.30882833586907643,0.165105868006385,0.19565068959626694,0.20261866124274658,0.15336620791368252,0.21875507220293777,0.1767684997213422,0.05416223298938306,0.270983943533109,0.19040224494686883,0.18106616259599465,0.3770406182216437,0.4751943046245662,0.19357898322698286,0.22066910745532706,0.16663884332172516,0.2424321859951709,0.1617492274758685,0.19499679053241462,0.18552217392955245,0.2134250770677188,0.2498154661333903,0.17887909861959372,0.2307103418557641,0.072580305138213,0.07664640340440367,0.20419267825565712,0.16976163515164197,0.06459357245530478,0.20616902936459056,0.1747053834631346,0.2335814836240092,0.2933775503942093,0.39848862631390675,0.1477554241715129,0.31083580982845316,0.17568597486645743,0.13472114220343437,0.17944200218312328,0.18193906821028957,0.20572417469234472,0.1878709544171098,0.21464183711439602,0.17780113280859106,0.21093132419064065,0.18815855908229254,0.2973982790117685,0.10437350911781365,0.267929245891217,0.19542257584380562,0.1787621616445757,0.17778037810452688
LATN,0.27535269648901056,0.15855560031985597,0.1848456761138482,0.20061217421780816,0.1547434272974742,0.15568734141951218,0.23381095269396804,0.2781642745684308,0.3251312483279478,0.13505610518103192,0.19804554539876468,0.21566296222486667,0.19619351658945927,0.17599291308516904,0.23843879414323185,0.2036871248947656,0.19149349120515768,0.09884819679507086,0.30839555928749696,0.22654484769009287,0.17056016723204048,0.18604929177090526,0.18604615143956427,0.22631389145441302,0.17241715784715236,0.17176138020918838,0.2819365411651499,0.22659851525626754,0.166619515469256,0.2973992165872395,0.3160089706514208,0.3470812481162803,0.23986538395572288,0.3603358511768636,0.1885899653924363,0.10392839897290937,0.15722754975863998,0.2798401956734735,0.27574888229968825,0.14683922838220104,0.1935789727627538,0.3704706126271368,0.2845956699656589,0.2133577506811846,0.1767706812873667,0.2422974993101229,0.28146833690361683,0.23174454848278306,0.21515659119630226,0.16602276524395815,0.23119143454688798,0.20690575096035935,0.09591090082124407,0.12925761024064245,0.13201354672741478,0.19940025351466018,0.09811330087749022,0.18762760558084188,0.2550796155729109,0.33930693699845244,0.2038473805279604,0.17848775433826217,0.3085219342793737,0.17234230483209426,0.26537282098332304,0.1507292519366937,0.21701378730804746,0.266550687896753,0.31475437183368515,0.2226881622255961,0.31859994098721517,0.18409596634141745,0.3374500349164009,0.3039998797078927,0.17702744921664096,0.13348425268145678,0.19565102474356308,0.20895290816025364,0.1635924068638593,0.2515274982544638
SIGN,0.45265584290027616,0.2627819402515888,0.2388504224962422,0.2097421158076031,0.27314591723095094,0.18203806285309837,0.19604340529638445,0.3046178103561568,0.4460192744930585,0.19741442361953615,0.22192532805188953,0.35660446956753733,0.3041918497998267,0.2570854990184307,0.3599666313827038,0.21582958518713713,0.23189456545644335,0.0928001093345561,0.42030373752117156,0.31958135245367886,0.19995818010841807,0.26137257561087607,0.24176564046314786,0.2606270655774726,0.23316633423701638,0.24750085047313145,0.2925019933595037,0.341439674211585,0.2398572451134851,0.2431646927492693,0.26866190874328216,0.318069503394266,0.21075961792597636,0.4761425455411275,0.2305008591670129,0.1065528977604117,0.1696442702775821,0.2613241694246729,0.2796397542829315,0.25965312302112575,0.220669106807733,0.28459567464888097,0.5904137820005417,0.3576781059304873,0.2759134474454018,0.2357920297063314,0.29087313033995177,0.31554139694959227,0.2706438844796652,0.2596812040079385,0.25395398350382176,0.34267419175212754,0.11762272470630705,0.13236823005136103,0.22772616950795055,0.2559325636765781,0.10048384382747687,0.26485921202693136,0.42100004136562347,0.4285160392522812,0.2884602769911289,0.17445183044765145,0.41429139018058775,0.26298129128323594,0.3133567300749322,0.19705470308416792,0.24629232201997828,0.373593398630619,0.3128105663779107,0.2776906506818098,0.40529266198476155,0.23715224266052243,0.5269230941931407,0.4446552296479543,0.2823327764048066,0.13980219075619243,0.2729308059165647,0.27049728892743585,0.22971922711962287,0.19466897174715997
KREA,0.3985599484294653,0.19800249878317117,0.17471522896038738,0.1579202844360326,0.16669184848895327,0.16276114728922644,0.15390267290741227,0.2286378156745295,0.3742366828438308,0.1427794552107196,0.1657513637908849,0.28066219203174114,0.2055996213379937,0.1267481869319454,0.42018231227993963,0.14862557374290192,0.18344541608476667,0.1552649912099162,0.3250582095235586,0.29178515018429607,0.13773298486248003,0.2482698472837607,0.15757801494605483,0.19749757712289023,0.1842551327694858,0.150900418803628,0.22230121771726585,0.2546777314155538,0.17570427683670814,0.2004526287718262,0.23455145551512638,0.2621267471048567,0.16899548621759528,0.42051441387997734,0.18161886353994272,0.16815041379110574,0.16456808988936245,0.20834522849569717,0.2380163719256719,0.19756902871498216,0.1666388270885561,0.2133577300867598,0.35767810021837554,0.47585854729016624,0.18672786557342475,0.20272362147135517,0.2647289119897381,0.24202929912166682,0.1847996784137307,0.19801880409941078,0.1840178714257556,0.25765041079393575,0.16474665439066785,0.1585991804062142,0.1591023284534458,0.1989142597861033,0.15278531614149735,0.18988843293320518,0.4236047519577874,0.3645942484339078,0.20095537803601474,0.1568728304806758,0.3686940302451452,0.2118618640113859,0.2365599030245061,0.16357668699258623,0.17582037198504932,0.3191355229665836,0.27263860586522654,0.23757988597908816,0.3228092634429534,0.16504900938727787,0.4247945166296429,0.2900792025029659,0.22515939997867204,0.14878261203800017,0.20789261949027885,0.17205365280905321,0.15617070874101116,0.22607862018048763
SOC,0.2384896694073597,0.2779688700610915,0.2571810300048311,0.2148694247529653,0.3146922252519609,0.17485743224144523,0.20125685645551938,0.22278163570608328,0.2363679231568359,0.2579859985737439,0.24039246150386767,0.20930001472588627,0.29989589619124635,0.2961648757913365,0.21091478722134174,0.23423351251638422,0.21900853609480161,0.062113037312413126,0.2949991561529728,0.2838617717271868,0.20222019213560222,0.2278852428581852,0.2392226689564228,0.21259094655531674,0.20637924000228527,0.28457315289620105,0.2413525396731011,0.25656646439824315,0.23229576665212417,0.17116882352319618,0.18154178705747023,0.19619185225381397,0.1999045885006399,0.23509223035130744,0.2470318751122343,0.06512292583675634,0.16094426826260483,0.19220123985089743,0.19608554252871097,0.2934961196006491,0.24243218945322662,0.17677069055863176,0.2759134512853164,0.18672787671347554,0.3316323906714388,0.1950383319415444,0.22261791587380808,0.2381947606084945,0.2974463841853194,0.28680948932082034,0.2546813052473396,0.33261049045793295,0.11436475490936293,0.1109778165230477,0.29828134728201594,0.2357127178645176,0.0931827725987942,0.30693782327503777,0.2143241046476536,0.23328258889512374,0.27174954653889516,0.17191342978886412,0.16142327748991261,0.2447565717691058,0.21835292955812735,0.18112196170690323,0.258251846949749,0.26219247565676385,0.22576816781713804,0.21140120238752022,0.23656182483984875,0.2368155176870716,0.2806082715399754,0.2756766198346248,0.31627475237629893,0.14209909724025055,0.2823580153838218,0.29845579848624765,0.2788375129685969,0.2154088967348425
ITAL,0.22167788062226743,0.1879698133848321,0.17317608184654065,0.19808795462067325,0.1835994633121907,0.20555753105866012,0.2163080095727742,0.2487672140989853,0.26876144127984447,0.15109567726503914,0.21588405428065582,0.23308482563767868,0.1923722229663517,0.1904595713883352,0.2375361140924864,0.17723232137867645,0.18374178448696193,0.20003075073831356,0.25594345776614946,0.23496017300343597,0.20557271344383232,0.18787379299218837,0.22356756214579507,0.22564778525310641,0.20299042555141722,0.1826670773833949,0.237533871057084,0.2203751838272344,0.1599234011787375,0.21154337884479155,0.22614829862514177,0.24204945370244482,0.23333258794771164,0.27017294257306135,0.1895020218923266,0.2071096666642496,0.1252936366179179,0.20723579096151157,0.243185110002583,0.14848060085160586,0.16174923323249163,0.24229751390809254,0.2357920346924892,0.20272364884686583,0.1950383319188813,0.2547232771278001,0.2547222335201146,0.220047434649693,0.2158385259018939,0.1702849598999959,0.22944181291287255,0.21595585252425759,0.1929614506303691,0.20586485062352486,0.15243348331221987,0.2243661238970433,0.19239269679513735,0.19887163115862888,0.22211815474542956,0.30161248992841977,0.1886283269042794,0.1433972104615776,0.24183697287136546,0.16180087192763445,0.20809894137275525,0.20809857120942413,0.20873518287840667,0.2657112526214825,0.26674386990701104,0.2125259019942774,0.2700301847205712,0.17202906291155765,0.2697647160444504,0.2269214058581453,0.18659285990229077,0.1987392101598044,0.18862902290409927,0.2176662606466263,0.17951499823614117,0.22625000822620514
